Moneda,Descripción,Ranking,Capitalización de mercado,Capitalización de mercado - Divisa,Cambio de precio % 24 horas,Rendimiento % 1 semana,Rendimiento % 1 mes,Rendimiento % 3 meses,Rendimiento % 6 meses,Rendimiento % Año hasta la fecha,Rendimiento % 1 año,Rendimiento % 5 años,Rendimiento % 10 años,Rendimiento % Desde siempre,Volatilidad 1 día
KDA,Kadena,250,186236414.09008726,USD,6.63859085031279,-25.54268910229034,-41.44459691581341,29.733177421069414,39.49979424809108,-34.20243910328988,-37.956278596847994,97.76239402559223,97.76239402559223,97.76239402559223,52.49392909179214
GMX,GMX,251,187551707.82017237,USD,4.1459369817578775,-14.145741238663822,-37.00384551078416,-5.909282623882304,-8.839362849365315,-30.588408680593936,-56.320395607014,25.731625548273875,25.731625548273875,25.731625548273875,37.11925287356321
LUNA,Terra,252,185561532.95531052,USD,1.708769608033922,-21.485219899062734,-44.246768206834766,-12.201304376336335,-15.808134159622252,-36.854312635902396,-60.406979169762714,27.803151069427194,-76.82251344836943,-76.82251344836943,45.06624154801827
SUN,Sun (New),253,185460812.28465828,USD,3.007027292041186,-10.795642126114226,-27.47699386503067,14.433408214593191,118.63140945245051,-21.917186145399008,158.36115375999213,1602.2770227702276,1602.2770227702276,1602.2770227702276,18.48959960022488
ANIME,Animecoin,254,185138937.836112,USD,-1.1035502958579833,-38.581870918015504,-79.57011492918114,-79.57011492918114,-79.57011492918114,-79.57011492918114,-79.57011492918114,-79.57011492918114,-79.57011492918114,-79.57011492918113,40.43530434062977
TAI,TARS AI,255,181878622.02525002,USD,19.6395248281826,-3.1990870269474216,-24.69499971361475,128.46165675753872,123.09688683332996,-28.616027798892386,2533.3183115517504,2533.3183115517504,2533.3183115517504,2533.3183115517504,59.53977169777134
DCR,Decred,256,183670926.93691638,USD,4.337860780984713,-9.239415818838209,-32.884965416818346,2.2139471276900413,9.430583859288136,-27.214765100671144,-28.256597508220537,-43.23737684729064,1060.243420472996,1060.243420472996,27.230891901127702
USUAL,Usual,257,180826935.40832233,USD,5.270189032128768,-7.2703744007529085,-68.99803343166174,-12.421196020524036,-12.421196020524036,-64.97556098644746,-12.421196020524036,-12.421196020524036,-12.421196020524036,-12.421196020524036,40.341604053817925
ONT,Ontology,258,178560208.74348,USD,1.9016359278941413,-11.639040693735598,-24.346481051817474,24.076513427141197,28.072648692809924,-14.73523643495314,-15.362318840579704,-74.90250410509032,-90.9105869175823,-90.9105869175823,33.709392415386716
DAG,Constellation,259,178958361.24504,USD,15.048911736967657,-25.705901299073112,-0.5683632415863006,182.5617479992015,159.31631760836078,21.6572578282187,23.878667329686724,335.9845459299359,92.43009423760236,92.43009423760236,27.685689236854447
ETHDYDX,dYdX (ethDYDX),260,178021630.5626902,USD,-0.5198555956678689,-26.53316756948762,-49.157448377581126,-7.028927094534679,-14.753517820029487,-42.36380103107148,-69.10283446565427,-72.32783487067695,-72.32783487067695,-72.32783487067695,46.51041666666667
BICO,Biconomy,261,174990575.58481655,USD,0.9022476109123897,-23.208482287942797,-45.82736287040751,-11.43231973012229,-15.30913978494624,-36.87848532407253,-45.08134805345729,-98.41815899581589,-98.41815899581589,-98.41815899581589,38.02959220498014
CSPR,Casper,262,177830789.503948,USD,16.455164299520966,-4.874203057516966,-17.61562666983317,120.34210509600665,-5.483921504519425,-7.45631585967721,-60.750148502248756,-97.0221152793342,-97.0221152793342,-97.0221152793342,35.56011329231371
MANTA,Manta Network,263,175858956.86477798,USD,2.545470559739291,-26.396460456664297,-50.98080484930123,-18.2770672344814,-30.710364100673704,-41.900639866289154,-83.80256381003981,14.652196236907166,14.652196236907166,14.652196236907166,40.735523318546946
POLYX,Polymesh,264,175007488.76612255,USD,4.182999516726624,-23.289889095766213,-33.898364200760355,-3.6851214958932568,-1.1373173033064539,-28.418190058921287,23.927526983433854,553.9944317992025,-99.99865153701442,-99.99865153701442,45.21442771939791
NEIRO,First Neiro On Ethereum,265,171748545.07184327,USD,-3.0015685156138647,-24.22510115446007,-64.36868885223295,-67.75477644122549,229.96039764002262,-57.69019514368918,229.96039764002262,229.96039764002262,229.96039764002262,229.96039764002262,40.26242863343461
HONEY,Hivemapper,266,168861591.37201282,USD,3.0727343446129876,-8.304498269896191,-41.94961664841183,5.867242477932667,-16.98326586265743,-42.174458567454046,-58.58339584896225,-58.58339584896225,-58.58339584896225,-58.58339584896225,23.707248230390963
HIVE,Hive,267,172918728.5737674,USD,5.5545365615064695,-15.050430504305034,-8.400753335632238,107.7319201884001,98.63253475752992,-9.976798143851502,13.81338619048647,30.598238413869048,30.598238413869048,30.598238413869048,48.42406876790831
ME,Magic Eden,268,168408259.1285417,USD,2.540559199171568,-23.23514211886305,-55.845545613982935,-69.71569574692482,-69.71569574692482,-52.12248186946012,-69.71569574692482,-69.71569574692482,-69.71569574692482,-69.71569574692482,42.797652848760166
FXS,Frax Share,269,168685747.74927434,USD,-7.005507778529317,-27.566775611405394,-50.54885868171326,17.833999512126532,6.560589701362516,-45.01040983372786,-81.12049014619032,-50.31622392541009,-50.31622392541009,-50.31622392541009,36.471919084375834
AEVO,Aevo,270,168743322.67108512,USD,-2.334813267171586,-32.376234043322604,-54.1250643966342,-32.983149383427055,-44.30515106468299,-48.17360456737431,-93.10064935064935,-93.10064935064935,-93.10064935064935,-93.10064935064935,48.169793909566295
METIS,Metis,271,170475495.070658,USD,1.798667653589936,-19.757805660927936,-42.27143906791225,-23.12000243077112,-10.404152635863522,-34.91669033418537,-63.47831861345375,142.2031186025637,142.2031186025637,142.2031186025637,49.56573339806874
LCX,LCX,272,173220776.5995,USD,16.460030087669246,-6.973853230016983,-18.4525971667272,158.99861559760038,65.31664212076583,-2.1786492374727686,-24.308833445718133,45133.82563317282,118201.10133319281,118201.10133319281,46.555054732775275
FLUX,Flux,273,167811593.93010807,USD,0.44699582501360774,-10.597859018380118,-33.96932899722529,-8.896796039679113,-7.82190382973406,-27.476938705290586,-22.951190641971866,-92.41431437848279,-92.41431437848279,-92.41431437848279,35.47260357186247
BOME,BOOK OF MEME,274,165515278.2503705,USD,1.936141304347818,-34.390203903132345,-65.80919009771245,-65.64934107811612,-64.19280156570719,-62.419175551484976,200.05,200.05,200.05,200.05,43.666134657445184
BAND,Band Protocol,275,162284755.23011538,USD,4.1034655951783074,-17.93665874901029,-34.686495683407905,6.4437997000171565,0.6421674465594628,-26.37732632476204,-42.97060644993054,304.8115259151866,-56.00382999211939,-56.00382999211939,36.93421052631578
FIDA,Solana Name Service,276,160963718.90103912,USD,-0.44117647058823434,-21.176242236024848,-40.723981900452486,-17.572155951410597,-22.150274220914458,-33.160515162737106,-38.05722377693523,-71.42116608539011,-71.42116608539011,-71.42116608539011,37.646960026872684
DGB,DigiByte,277,158929088.2378564,USD,5.600139567341254,-14.77460555972953,-37.129000969932115,77.31144978507227,46.58052010983683,-12.976601457614121,21.029607895438765,41.55068094007321,8732.781779248588,509.5296946575139,39.54380664652567
ORBR,Orbler,278,155445707.955,USD,15.175826647671897,-22.829484723202576,-27.665406427221175,-26.307173808377467,-26.97519083969466,-25.659332653358582,-52.598327655620935,-91.94738901901647,-91.94738901901647,-91.94738901901647,33.1348733825514
SSV,ssv.network,279,160887623.37303314,USD,-5.595667870036095,-25.23882727572196,-48.26957413668654,-14.368723234330481,-31.7953007528212,-46.48247130954252,-53.40441694783019,-32.11293390595111,-32.11293390595111,-32.11293390595111,42.84718765555003
SOLO,Sologenic,280,159943084.30708998,USD,0.8267587528041613,-9.175353728055232,-19.804680449996994,330.3670781184422,334.06199800286544,1.010330630698897,146.4472792259814,51.631342199570135,51.631342199570135,51.631342199570135,40.32608320981698
COW,CoW Protocol,281,154797210.6281171,USD,7.548256322845156,-18.23671497584542,-50.950785934038244,193.3769461980231,281.09731846602637,-47.50286574812884,130.75243928095813,266.90599507571676,266.90599507571676,266.90599507571676,33.979790018858914
ACX,Across Protocol,282,158778227.09915224,USD,14.134603488803668,-8.580343213728552,-40.31911282109313,17.6406857434198,13.367111929986187,-34.566916573616204,203.92689552976046,1260.280029476787,1260.280029476787,1260.280029476787,40.24069198946972
UPC,UPCX,283,155687006.81208,USD,-2.838922032503592,-4.51882281635128,-20.108190347392448,-16.980491835544026,54.91043883790227,-21.806750496360028,45.698769469175346,758.8862284699157,758.8862284699157,758.8862284699157,3.5375935847851667
WAVES,Waves,284,155530137.5932,USD,1.3790476190476195,-15.113237639553423,-19.3380213385063,43.23263065381101,37.89709357365551,-12.322087506589355,-35.858105055120305,34.807545259156214,-0.14258911819887526,-0.14258911819887526,33.93069306930693
ANON,Hey Anon,285,157955308.76403373,USD,49.640201487167204,-43.750282313667846,-33.81957137929539,-33.81957137929539,-33.81957137929539,-33.81957137929539,-33.81957137929539,-33.81957137929539,-33.81957137929539,-33.81957137929539,91.33565797453001
DYM,Dymension,286,154015538.70591,USD,0.9664120106985046,-34.62767993874425,-54.553862532437286,-45.61248743212968,-42.811766135197864,-48.268575323790046,-82.88163890543994,-82.88163890543994,-82.88163890543994,-82.88163890543994,39.95676822056365
CHEEMS,Cheems (cheems.pet),287,154345912.62710765,USD,1.5870469326554129,0.7268188826077461,-23.216117899449685,351.7105656868209,2843.2080968255395,-19.68545420841585,2843.2080968255395,2843.2080968255395,2843.2080968255395,2843.2080968255395,38.995636652122165
UMA,UMA,288,153165376.7905576,USD,0.656065828978096,-20.204513399153743,-40.5138989288296,-11.577505364252412,-9.505664645978069,-31.566811566811573,-58.577352061074414,27.03169670983134,27.03169670983134,27.03169670983134,35.57156651563543
COTI,COTI,289,151589913.26113233,USD,6.575663616425924,-13.11967128916282,-39.309701492537314,5.327521793275223,6.670534374251159,-28.366223426780717,49.76714536150018,666.1029906621632,-5.894861668962608,-5.894861668962608,49.10353711182287
SXP,Solar,290,151997776.2741592,USD,2.8290177616092467,-19.724142537487886,-29.267574963952566,-0.10841501306897566,21.456129487180466,-28.192029634940546,-22.266017543554412,-86.01325340977644,-0.9128410189261544,-0.9128410189261544,34.774865030333395
VINE,Vine Coin,291,146219137.88687998,USD,-2.2320235231221477,-54.35728505939048,442.4291678653564,442.4291678653564,442.4291678653564,442.4291678653564,442.4291678653564,442.4291678653564,442.4291678653564,442.42906725348814,42.9045643153527
ZIG,ZIGChain,292,149107108.1660238,USD,1.6707376648754306,-2.300901577761089,-15.236698443738293,22.375277911750516,-0.4059203094185074,-8.214222692782776,154.14702074121126,2959.705882352941,2959.705882352941,2959.705882352941,16.42379752383038
GOAT,Goatseus Maximus,293,146109407.2221053,USD,8.18834678314949,-33.22212065813528,-74.5182162228152,-69.58468555298585,92.92014365691348,-70.81535634387984,92.92014365691348,92.92014365691348,92.92014365691348,92.92014365691348,57.26101978850382
VELO,Velo,294,144528140.73582,USD,13.896330809551538,-13.766646088720345,-37.71974522292993,84.11365412316297,118.2589285714286,-20.90596562184024,326.70739690159286,-94.83242193861494,-94.83242193861494,-94.83242193861494,50.84655277608298
WAXP,WAX,295,144241556.92038772,USD,3.2517807370703076,-17.982197305006395,-24.672538392050583,18.080410086484925,10.942661719177204,-17.87719125467795,-39.40682084274566,23.833043875990985,-99.27530564047076,-99.27530564047076,34.84811957569913
ALT,AltLayer,296,144086738.15830502,USD,1.6306600118921117,-23.755332361358604,-56.26529347994425,-33.001728723609325,-33.150646407292584,-48.785817918026844,-82.61382176389102,-79.82100110757798,-79.82100110757798,-79.82100110757798,43.00867160990323
SKI,Ski Mask Dog,297,142245613.44719002,USD,19.143117593436653,-3.980498230147594,-46.754669910248076,-62.019919980037,-62.019919980037,-36.91642371716057,-62.019919980037,-62.019919980037,-62.019919980037,-62.019919980037,89.3326717935996
STORJ,Storj,298,142455610.304345,USD,4.917306556408741,-19.03090527851216,-31.699157919021804,-12.539313425978563,-11.507638724592068,-25.332604720569993,-44.23715498799795,170.13555822958784,-31.954391092740533,-31.902675970281035,38.09523809523809
ICX,ICON,299,141292247.91151705,USD,4.283615557101979,-17.78143274853801,-32.1826952065119,14.721631959201021,7.451636016240751,-25.261642394373993,-38.29378686051296,-73.41341757467058,-67.05277677937707,-67.05277677937707,41.24824964993
EDU,Open Campus,300,142120052.28955,USD,-2.6280247608328686,-26.50638234606971,-39.0920932197423,-19.714874230797122,-24.9358495778897,-34.066918181471735,-43.16102432694361,600.1999646288027,600.1999646288027,600.1999646288027,42.33430662773489
CGPT,ChainGPT,301,138676195.88112,USD,7.239067593332907,-28.02476780185759,-38.073589998579344,64.4440252758653,46.696057480354696,-24.44097763910557,-3.2472865291989566,2077.866600049963,2077.866600049963,2077.866600049963,42.833079329429694
RPL,Rocket Pool,302,140242386.95951378,USD,1.2067260138476743,-24.17909087802822,-46.12334088701845,-25.1377279409288,-42.491450533866974,-41.33251079580506,-75.81652047486283,960.0768159974174,524.8416072987357,524.8416072987357,31.518193714720983
ALEO,Aleo,303,140453129.98148137,USD,20.31927580225498,7.698854655545564,-51.9928459162105,-61.122453211913964,10.710321864594892,-47.363979938675094,10.710321864594892,10.710321864594892,10.710321864594892,10.710321864594892,46.57739549734468
KUB,Bitkub Coin,304,141694882.3368,USD,0.874048612816097,4.210419520113629,-4.562137049941921,-1.0262092888803283,59.10006195786867,3.3662071047599857,6.689171643728903,-79.4631610516845,-79.4631610516845,-79.4631610516845,10.38387920034027
SWFTC,SwftCoin,305,145449584.963683,USD,3.439824446407705,34.37733263788307,401.83042188659965,1090.118229793036,1106.255225092201,450.40922824703335,2068.472489095808,592.6569249290121,592.6569249290121,592.6574533581022,47.77733598409543
VVS,VVS Finance,306,137576549.25225237,USD,5.504083202109352,-14.722945773147053,-29.868549172346647,43.956428321590984,19.956697339384615,-20.268998726960756,-4.791804362194312,-97.37811615857103,-97.37811615857103,-97.37811615857103,40.683426897730044
AUDIO,Audius,307,136310594.894892,USD,-0.19812304483837412,-21.75232428412048,-37.40837696335078,-4.328611087037549,-6.869272003002014,-31.400625978090762,-42.25725904862132,-78.27718933292796,-78.27718933292796,-78.27718933292796,37.29065300896286
XNO,Nano,308,136499555.4468,USD,8.402116402116405,-11.276632600034652,-32.39622516993335,33.87454684694338,32.44433756498423,-18.302894967700777,-7.850019700161745,26.42231272368258,11049.944108782705,11049.944108782705,40.59333333333335
ELON,Dogelon Mars,309,134758369.66002506,USD,2.5303220409870253,-3.836046283585006,1.2095442536327776,91.50913919700048,88.05706834394418,20.47073853864676,56.03003882135811,2564.8913043478265,2564.8913043478265,2564.8913043478265,42.5174449812131
SNT,Status,310,135142371.92903683,USD,0.8288363495423525,-15.816973949391643,-27.537907992803895,45.30995936268739,76.49111623823643,-15.674301522817327,-12.81020487050637,146.34494408201306,-45.40614686704959,-45.40614686704959,30.377718428080886
ORCA,Orca,311,134637060.168,USD,14.13730803974707,-14.067122309497092,-41.30843726050303,10.498744952526463,3.4852617528496745,-35.411981189940704,-47.107576391795725,152.74527452745275,152.74527452745275,152.74527452745275,49.29420722778657
GLMR,Moonbeam,312,133413899.53248,USD,4.914132778232105,-22.982044425039575,-48.090929154711986,-5.86081783414507,-10.595781048358239,-42.813145844308465,-59.4071814656044,-43.36392973418973,-43.36392973418973,-43.36392973418973,48.36996146234767
VVV,Venice Token,313,130841388.94351606,USD,58.52488385509975,-75.0491646778043,-75.0491646778043,-75.0491646778043,-75.0491646778043,-75.0491646778043,-75.0491646778043,-75.0491646778043,-75.0491646778043,-75.0491646778043,155.3444077230823
ILV,Illuvium,314,132262599.69083004,USD,4.387317909168813,-22.029671313467194,-42.68051899210229,-20.918181820546202,-42.19346743228883,-35.39276725394092,-66.76524701873936,-67.58902899397003,-67.58902899397003,-67.58902899397003,47.64454605619398
0X0,0x0.ai,315,134592592.9868,USD,12.07058653359368,-7.469994625903159,-53.05096043143672,72.06306906506771,19.512571340428806,-40.14908655517362,43.92124082845731,674.8,674.8,674.8,34.78298686613898
PHA,Phala Network,316,128917200.22224809,USD,6.998384491114705,-20.920022905134562,-52.650075716449045,72.82122409819482,70.44648091579501,-57.74712526452666,67.07834696079124,79.63518837847484,79.63518837847484,79.63518837847484,46.302418653210374
TAIKO,Taiko,317,131019073.30905734,USD,7.086894586894597,-9.419471425344476,-30.538714706391822,-3.6752527167422055,-29.765111822903783,-25.037387836490524,-42.2573397221067,-42.2573397221067,-42.2573397221067,-42.2573397221067,46.229824138761735
POWR,Powerledger,318,128049063.20419045,USD,5.6619522374217475,-12.523907887690305,-17.1269116474596,24.079462293391927,30.315018378474967,-16.372280124337184,-24.79042500678245,400.858564620129,225.82237807592114,225.82237807592114,35.5592558566835
HMSTR,Hamster Kombat,319,127269375,USD,-3.159441587068327,-27.430899680651905,-40.93570745697896,-14.489619377162622,97.69999999999999,-33.46122778675282,97.69999999999999,97.69999999999999,97.69999999999999,97.69999999999999,39.20562010267494
LSK,Lisk,320,125873536.26526439,USD,3.4420339540879317,-16.054627549545135,-24.28479717529992,4.197881719266981,-4.237473405923496,-17.320773317268195,-43.52776716166668,-28.29090245807104,-62.91047746335615,-62.91047746335615,32.69958706125257
DESO,Decentralized Social,321,124090314.312,USD,-1.0694808414193626,-27.008100339691666,27.007365645175962,379.4713353930656,96.99576868829338,27.22718163599928,-60.88770652478298,-83.6547688706846,-83.6547688706846,-83.6547688706846,10.17666812673383
XAI,Xai,322,124514787.03458934,USD,2.6083981869494544,-31.837267362687246,-55.03611932477449,-29.53935643091062,-45.15840173696257,-46.51142081125607,-85.53295518865086,242.93462746217534,242.93462746217534,242.93462746217534,47.6900691160422
BAL,Balancer,323,127749763.90532275,USD,2.1614403007221434,-16.457692929946603,-26.437068167248373,21.640787046928114,12.395351724398008,-17.290673927842064,-42.424443385205336,-89.42397225837519,-89.42397225837519,-89.42397225837519,30.42656417365005
ZENT,Zentry,324,124996031.45586732,USD,-3.832494820952944,-22.320433189998408,-42.43818965008556,14.757955414387395,38.05547693178601,-39.4287488357653,-2.4012006003001565,-2.4012006003001565,-2.4012006003001565,-2.4012006003001565,30.182317682317695
POND,Marlin,325,124044172.73522599,USD,5.495563656372511,-15.831641332382157,-34.906421083902735,57.21446069638481,32.393053205814304,-34.667972909656264,-31.257647127369214,-94.08192722514501,-94.08192722514501,-94.08192722514501,48.47094801223242
NPC,Non-Playable Coin,326,124044777.44883732,USD,10.520833333333341,-14.525955389960217,-28.67826233089656,-29.927392957240674,-15.016319910290544,-21.769585253456217,843.1635090838381,843.1635090838381,843.1635090838381,843.1635090838381,31.218990916723925
WMTX,World Mobile Token,327,124553246.3162,USD,3.4322137778867217,-17.632135306553902,-46.70987563393026,56.41754169240274,40.884561891516014,-34.56161657923977,51.940961180776384,-49.376276100558734,-49.376276100558734,-49.376276100558734,30.9123711340206
XPR,XPR Network,328,119246033.96502389,USD,39.56605991295786,-33.586297600870765,216.1712846347607,485.9162443318218,485.1358550879061,251.456,431.0286474072283,-93.27738671402817,-93.27738671402817,-93.27738671402817,141.8330826287671
XVG,Verge,329,119937800.60561717,USD,7.419464626585182,-20.12213908450705,-52.00462809917355,126.14641744548284,126.07598878853939,-44.669969512195124,131.7784163473819,82.75723169104502,260121.67575977,103386.66803521737,52.356064035557004
STPT,STP,330,118782885.1476712,USD,1.3725425189802114,-36.72185430463576,0.45008048884653973,57.261946888089724,60.83895484137036,-4.76249805326274,14.121915169973567,171.32192236054334,171.32192236054334,171.32192236054334,42.02350873338461
HT,Huobi Token,331,124873012.06524,USD,-4.910681194870649,-13.47684352517985,-41.36436352555801,49.51250950077788,110.88551284665687,-35.830762817840764,-73.91751679931366,-77.66807523855849,-48.494054509806546,-48.494054509806546,20.630980861244037
ACS,Access Protocol,332,118058937.84875874,USD,18.854902601380335,2.862089678809933,22.758707936240185,113.50921996635014,93.88978433749382,55.01064962726304,27.32727321237293,-53.4507019732003,-53.4507019732003,-53.4507019732003,47.06056567451501
UFD,Unicorn Fart Dust,333,121061000,USD,33.86554621848738,-39.02130660353599,14.500141870802985,458.6571296723581,458.6571296723581,63.50756347920044,458.6571296723581,458.6571296723581,458.6571296723581,458.6571296723581,62.613997879109235
WILD,Wilder World,334,121234109.7869855,USD,7.388604946317705,-25.390401828223204,-56.88917621490764,47.484824243564994,26.906101955703114,-53.20972172459095,-8.581262396453157,-56.85344102893599,-56.85344102893599,-56.85344102893599,29.583778892818962
CVC,Civic,335,119730000,USD,4.539502400698382,-16.668986636971045,-36.62061299031284,3.7914344369802313,46.41771863511244,-43.60339142722562,30.913981433897906,351.11677115987465,-25.50844545588763,-25.50844545588763,31.546256946714603
IQ,IQ,336,118792747.94291298,USD,1.2550104146610432,-20.303422451058676,-23.197346600331677,6.243186598199239,19.106379135212393,-17.69272329172236,18.24667289526436,296.50684931506845,-89.0975177972805,-89.0975177972805,23.049116243878856
BIGTIME,Big Time,337,117239007.86145093,USD,7.080871079620723,-22.897416657733938,-52.06331222925691,-50.49280748847133,5.097895967270611,-47.26226262922501,-78.45146794487717,-49.52350877192982,-49.52350877192982,-49.52350877192982,48.053688549556334
STRAX,Stratis [New],338,114008606.98993039,USD,-2.934162942374817,-11.697956017753771,-21.024909751930206,47.4280372513898,50.263557023767184,-17.738287992934662,-46.08426623558636,-46.08426623558636,-46.08426623558636,-46.08426623558636,39.423436915013085
BORA,BORA,339,112916831.25,USD,0.5840204161758915,-19.99142834878828,-24.747141600703607,23.4568346569397,24.570705750222604,-20.369939506747322,-26.103678536211568,1317.2409937733878,-34.179510984056535,-34.179510984056535,33.62640038967365
PEPECOIN,PepeCoin,340,117657359.09124392,USD,26.75002867959161,-18.733098177542626,-55.06379520520114,-50.619334672918065,-44.04573972879984,-41.026023890784984,519.5406162464986,121.04337397561464,121.04337397561464,121.04337397561464,42.81318398352003
BITCOIN,HarryPotterObamaSonic10Inu (ERC-20),341,115696642.4966,USD,0.8347100252152009,-28.875230485556237,-48.26306612420083,-38.494151655924846,10.353656194385696,-27.197231833910035,140.53211390563294,6305.544238774245,6305.544238774245,6305.544238774245,38.14840660618748
LQTY,Liquity,342,113913663.14961919,USD,-0.4213831281500357,-21.656920077972703,-39.45465501657126,52.07545727640765,98.2690521397452,-33.06872432552459,-5.390772128060262,-95.13335435316311,-95.13335435316311,-95.13335435316311,28.546209761163034
BLAST,Blast,343,112979766.66372445,USD,1.0932519193642438,-27.03871699335817,-52.812555659161625,-38.023335337803715,-50.702483319031195,-48.23400953968162,-77.4805,-77.4805,-77.4805,-77.4805,37.74144716924009
SCR,Scroll,344,114526300,USD,-4.713660578386595,-11.293432031905333,-43.22221489596187,8.513357816663076,-66.28407139540997,-36.34952481520591,-66.28407139540997,-66.28407139540997,-66.28407139540997,-66.28407139540997,38.75977506370266
AGI,Delysium,345,112901954.34414165,USD,7.581130119232762,-18.62442161399107,-33.656010230179035,-32.748719942964556,-13.71860967902878,-24.61896113330912,119.36997885835093,214.23033826958599,214.23033826958599,214.23033826958599,36.25704179221801
IOST,IOST,346,111200355,USD,2.9037539699761328,-15.717539863325735,-27.377256845358243,23.229738782243576,9.378682122109964,-18.033559577677224,-37.15288473318647,-21.64067631441118,-77.69860933708829,-77.69860933708829,30.74267262791852
CETUS,Cetus Protocol,347,111455295.0892149,USD,4.2658311743086115,-15.288649706457926,-53.545461862474184,4.062744155297787,266.532599491956,-39.926447628629916,50.460549183176916,203.61213396458007,203.61213396458007,203.61213396458007,47.356514453288646
PEOPLE,ConstitutionDAO,348,110518459.5271827,USD,1.139891571289559,-25.47514245743338,-56.083485814248085,-62.715307533416414,-60.03336987623904,-52.537105852185064,-15.82716068414278,475.9195437154075,475.9195437154075,475.9195437154075,48.960366058811665
CHR,Chromia,349,110950910.23804134,USD,6.617824651799364,-17.607869995641614,-48.7649063032368,-8.336393866594369,-17.28325531301784,-42.99069446837842,-50.42418176016746,927.0854693756535,29.848211140472163,29.848211140472163,43.3760914088606
ONG,Ontology Gas,350,107822903.90914582,USD,3.245821537984251,-11.928547800198489,-22.36090050157472,2.219150733317957,0.06389296049911809,-15.417606506337966,-12.993464052287587,85.09454949944381,-79.5523945122172,-79.5523945122172,31.928843465265395
MVL,MVL,351,107907108.26916154,USD,1.134803921568627,-14.264935064935058,-7.611007859557979,31.401273885350328,19.00778771271994,-1.654192687228866,9.880159786950738,390.6064209274674,350.4366812227074,284.8880597014925,15.97016593105759
YGG,Yield Guild Games,352,107704700.51065326,USD,3.3760753124492755,-24.322477118744796,-53.501068122478046,-36.054437517461864,-20.77390520717684,-47.936215884697944,-41.74902781238607,-85.58737328262336,-85.58737328262336,-85.58737328262336,42.223330009970084
KEEP,Keep Network,353,108516610.41443175,USD,5.305064345893898,-7.483325199284203,-17.543859649122815,18.639824762699487,27.396953405017918,-7.385392069049759,-5.256143273635993,-82.25308160399439,-82.25308160399439,-82.25308160399439,26.738726935254938
RLC,iExec RLC,354,107726946.28552252,USD,6.780025828669826,-18.538587848932675,-41.2087695042465,4.297261617686902,11.51667792123681,-31.835669139873584,-36.07453690956505,111.24493568547655,425.16682859575195,425.16682859575195,37.939304492205515
SYRUP,Maple Finance,355,107746979.3724674,USD,17.112792416731903,-8.132168214090665,-17.351676698194325,-32.71600000000001,-32.71600000000001,-13.807238941644522,-32.71600000000001,-32.71600000000001,-32.71600000000001,-32.71600000000001,47.43221169552436
DOGS,DOGS,356,106088775,USD,0.28391012775955643,-35.40978448953909,-64.1935258825171,-57.84394250513347,-96.38689920979918,-60.746448442668395,-94.9918278730515,-94.9918278730515,-94.9918278730515,-94.9918278730515,47.81584582441115
EURC,EURC,357,105219770.66369392,USD,0.820152314001168,-1.2810707456979042,0.26216137489075875,-4.856808390955042,-5.018275611484869,-0.2993144733030899,-4.8734152674225655,-3.9441860465116276,-3.9441860465116276,-3.9441860465116276,1.2447319415858016
BTG,Bitcoin Gold,358,88468082.22511572,USD,-16.689207019395695,-15.853739796768277,-43.26230778735019,-75.50290979631426,-75.49102377486656,-45.7292964888908,-77.04684872994956,-57.647208162913756,-98.94724447028763,-98.94724447028763,73.46774193548389
AL,ArchLoot,359,105177846.80758406,USD,3.745756759920396,-7.42152817673787,27.195752009184837,58.88303238386844,75.20567837986046,35.488802262478025,-28.620900715160104,-16.837907576823834,-16.837907576823834,-16.837907576823834,22.803622036358625
CFG,Centrifuge,360,103371052.22125001,USD,7.606132075471702,-18.444038188096684,-39.15560404922107,-28.354746609564593,-42.511454753722795,-33.20134429175124,-60.04179936305733,-97.13154133726349,-97.13154133726349,-97.13154133726349,35.57238721679622
XRD,Radix,361,105310576.63908854,USD,-1.4838452333466394,-19.60042317708334,-57.98281801556586,-32.38614393309449,-60.22675119849144,-56.29700079624878,-75.46028575310557,-94.52882824884568,-94.52882824884568,-94.52882824884568,23.094411870288376
PIXEL,Pixels,362,101777983.75847933,USD,2.1621274409044067,-29.985028621752527,-55.24040085575949,-42.091922208463835,-38.877527485200275,-48.445626094287014,98.70532366908276,98.70532366908276,98.70532366908276,98.70532366908276,37.597535934291585
CELR,Celer Network,363,101266104.05159321,USD,6.472940984409438,-11.319600244748113,-37.31558460281609,28.003705473718725,28.73287336628963,-32.7732824820904,-20.237501949118087,263.5502166975571,-57.189372698280586,-57.189372698280586,38.91708967851099
SLP,Smooth Love Potion,364,101640655.1946986,USD,6.963836614343938,-19.014800958288205,-39.76959312684581,1.7809710788114885,10.367189945883105,-35.07419490633551,-15.680887850147945,-98.74952751489145,-98.74952751489145,-98.74952751489145,37.20493117364144
VANRY,Vanar Chain,365,100627362.3112756,USD,2.533861782361087,-31.15302629029133,-59.198376847102054,-12.753556752508972,-37.67207401083028,-50.218589444184964,-4.837500000000006,-12.435732911814629,-12.435732911814629,-12.435732911814629,48.14906286874674
DF,dForce,366,102781408.68569592,USD,28.498400159984005,21.18200466860014,18.140128267016074,259.90546218487395,304.5218417945691,17.357796908181683,156.8440779610195,-72.34004152828368,-72.34004152828368,-72.34004152828368,39.19452420016406
